Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxicity,BIOLOGICAL_PROCESS,expression,BIOLOGICAL_PROCESS,semantic_hypothesis,575.226447872181,195.0,41,7,10.87989060275715,0.5466666666666666,3264,68,48,dinoflagellate; alexandrium; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_catenella; regulation; alexandrium_minutum; biosynthesis; cyanobacteria; alexandrium_tamarense; nutrient; sxta; phylogenetic; toxin_production; alexandrium_fundyense; bloom; light; evolution,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
anabaena,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,37.938082275848366,4.0,4,3,0.9427253484504967,0.10526315789473684,216,36,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,protoceratium_reticulatum,DINO_TAXON,taxon_gene_association,37.938082275848366,4.0,4,3,0.9427253484504967,0.10526315789473684,216,36,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.937404952011484,4.0,4,3,0.9281619354652013,0.10810810810810811,148,37,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
horizontal_gene_transfer,BIOLOGICAL_PROCESS,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,37.91819052108495,4.0,4,3,0.946274747721964,0.10256410256410256,450,25,18,dinoflagellate; saxitoxin; nitrogen; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,37.911091722542025,4.0,4,3,0.9427253484504967,0.10256410256410256,222,37,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.911091722542025,4.0,4,3,0.9427253484504967,0.10256410256410256,222,37,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.90895544987777,4.0,4,3,0.9281619354652013,0.10526315789473684,152,38,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gtx,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.88196489657143,4.0,4,3,0.9281619354652013,0.10256410256410256,156,39,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,environmental_regulation,BIOLOGICAL_PROCESS,gene_process_association,37.83138625565999,4.0,4,3,0.9278882497812141,0.0975609756097561,324,36,9,alexandrium; saxitoxin; toxicity; paralytic_shellfish_toxins,DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
toxin_biosynthesis,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.80870482331135,4.0,4,3,0.9281619354652013,0.09523809523809523,168,42,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.80870482331135,4.0,4,3,0.9281619354652013,0.09523809523809523,168,42,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
toxin_biosynthesis,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
toxin_biosynthesis,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,37.7945416059919,4.0,4,3,0.9427253484504967,0.09090909090909091,252,42,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.76541478002131,4.0,4,3,0.9281619354652013,0.09090909090909091,176,44,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.74521275981929,4.0,4,3,0.9281619354652013,0.08888888888888889,180,45,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.72588908832171,4.0,4,3,0.9281619354652013,0.08695652173913043,184,46,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,37.71878403023433,4.0,4,3,0.9427253484504967,0.08333333333333333,276,46,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.71878403023433,4.0,4,3,0.9427253484504967,0.08333333333333333,276,46,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.68965720426374,4.0,4,3,0.9281619354652013,0.08333333333333333,192,48,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.68965720426374,4.0,4,3,0.9281619354652013,0.08333333333333333,192,48,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.67265040154265,4.0,4,3,0.9281619354652013,0.08163265306122448,196,49,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.67265040154265,4.0,4,3,0.9281619354652013,0.08163265306122448,196,49,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.66976442239119,4.0,4,3,0.9427253484504967,0.0784313725490196,294,49,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,37.66976442239119,4.0,4,3,0.9427253484504967,0.0784313725490196,294,49,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.6563238709304,4.0,4,3,0.9281619354652013,0.08,200,50,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.6563238709304,4.0,4,3,0.9281619354652013,0.08,200,50,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.640637596420596,4.0,4,3,0.9281619354652013,0.0784313725490196,204,51,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterial,CYANO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.640637596420596,4.0,4,3,0.9281619354652013,0.0784313725490196,204,51,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
light,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.640637596420596,4.0,4,3,0.9281619354652013,0.0784313725490196,204,51,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.640637596420596,4.0,4,3,0.9281619354652013,0.0784313725490196,204,51,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,37.64016767803307,4.0,4,3,0.9427253484504967,0.07547169811320754,306,51,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.64016767803307,4.0,4,3,0.9427253484504967,0.07547169811320754,306,51,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.59706461167114,4.0,4,3,0.9281619354652013,0.07407407407407407,216,54,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium_catenatum,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.558078256895314,4.0,4,3,0.9281619354652013,0.07017543859649122,228,57,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.558078256895314,4.0,4,3,0.9281619354652013,0.07017543859649122,228,57,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,protoceratium,DINO_TAXON,taxon_gene_association,37.54118840181903,4.0,4,3,0.9427253484504967,0.06557377049180328,354,59,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,protoceratium_reticulatum,DINO_TAXON,taxon_gene_association,37.54118840181903,4.0,4,3,0.9427253484504967,0.06557377049180328,354,59,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.53428997262532,4.0,4,3,0.9281619354652013,0.06779661016949153,236,59,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,37.53428997262532,4.0,4,3,0.9281619354652013,0.06779661016949153,236,59,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.50148516125299,4.0,4,3,0.9281619354652013,0.06451612903225806,248,62,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,37.50083531228561,4.0,4,3,0.9427253484504967,0.06153846153846154,378,63,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,37.50083531228561,4.0,4,3,0.9427253484504967,0.06153846153846154,378,63,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.491244505851036,4.0,4,3,0.9281619354652013,0.06349206349206349,252,63,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
biosynthesis,BIOLOGICAL_PROCESS,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,37.482465622274134,4.0,4,3,0.9427253484504967,0.05970149253731343,390,65,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
biosynthesis,BIOLOGICAL_PROCESS,protoceratium,DINO_TAXON,semantic_hypothesis,37.482465622274134,4.0,4,3,0.9427253484504967,0.05970149253731343,390,65,6,alexandrium; toxicity; paralytic_shellfish_poisoning; alexandrium_minutum,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
biosynthesis,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.471708486315016,4.0,4,3,0.9281619354652013,0.06153846153846154,260,65,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.44455916504805,4.0,4,3,0.9281619354652013,0.058823529411764705,272,68,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
paralytic_shellfish_toxins,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.41187942648596,4.0,4,3,0.9281619354652013,0.05555555555555555,288,72,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
dinoflagellate,DINO_TAXON,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,37.38263966040409,4.0,4,3,0.9281619354652013,0.05263157894736842,304,76,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,37.3563238709304,4.0,4,3,0.9281619354652013,0.05,320,80,4,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
horizontal_gene_transfer,BIOLOGICAL_PROCESS,phosphorus_limitation,ENV_FACTOR,semantic_hypothesis,35.25258764818229,5.0,4,2,0.9366386516773517,0.13793103448275862,200,25,8,paralytic_shellfish_poisoning; alexandrium; dinoflagellate; alexandrium_minutum,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
irradiance,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,33.58273354079875,4.0,4,2,0.921801553008069,0.17391304347826086,126,21,6,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_toxins,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,alexandrium_affine,DINO_TAXON,semantic_hypothesis,33.556723583366825,4.0,4,2,0.9783617916834113,0.16,138,23,6,alexandrium; dinoflagellate; temperature; nutrient,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxti,SXT_GENE,environmental_stress,ENV_FACTOR,environment_gene_regulation,33.501677898958604,4.0,4,2,0.9175056161459689,0.16666666666666666,196,14,14,dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; alexandrium,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,33.47533993824356,4.0,4,2,0.9684391998910081,0.15384615384615385,144,24,6,alexandrium; light; dinoflagellate; nutrient,DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,alexandrium_leei,DINO_TAXON,semantic_hypothesis,33.38206464447768,4.0,4,2,0.921801553008069,0.15384615384615385,144,24,6,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_toxins,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,phosphorus_limitation,ENV_FACTOR,semantic_hypothesis,33.346343344938475,6.0,3,2,0.6893007047273003,0.0967741935483871,208,26,8,alexandrium; dinoflagellate; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,phosphorus_limitation,ENV_FACTOR,environment_gene_regulation,33.23574426659746,6.0,3,2,0.6893007047273003,0.08571428571428572,240,30,8,alexandrium; dinoflagellate; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,environmental_stress,ENV_FACTOR,semantic_hypothesis,33.21432157711952,4.0,4,2,0.9175056161459689,0.13793103448275862,266,19,14,dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; alexandrium,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,33.18687839978202,4.0,4,2,0.9684391998910081,0.125,180,30,6,alexandrium; light; dinoflagellate; nutrient,DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxti,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,33.182954213302864,3.0,3,3,0.7091241654749623,0.17647058823529413,84,14,6,saxitoxin; cyanobacteria; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
irradiance,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,33.17688505450168,4.0,4,2,0.9217758605841732,0.13333333333333333,273,21,13,saxitoxin; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; dinoflagellates,TOXIN; TOXIN; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
resting_cyst,BIOLOGICAL_PROCESS,bloom_dynamics,BIOLOGICAL_PROCESS,semantic_hypothesis,33.16060397317404,3.0,3,3,0.6979490454105501,0.17647058823529413,64,16,4,alexandrium; paralytic_shellfish_poisoning; bloom,DINO_TAXON; TOXIN; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
planktothrix,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,33.15548068535383,3.0,3,3,0.6953874015004453,0.17647058823529413,84,14,6,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
planktothrix,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,33.15548068535383,3.0,3,3,0.6953874015004453,0.17647058823529413,84,14,6,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
environmental_stress,ENV_FACTOR,protoceratium_reticulatum,DINO_TAXON,semantic_hypothesis,33.15548068535383,3.0,3,3,0.6953874015004453,0.17647058823529413,84,14,6,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
environmental_stress,ENV_FACTOR,protoceratium,DINO_TAXON,semantic_hypothesis,33.15548068535383,3.0,3,3,0.6953874015004453,0.17647058823529413,84,14,6,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,alexandrium_leei,DINO_TAXON,semantic_hypothesis,33.09360310601614,4.0,4,2,0.921801553008069,0.125,180,30,6,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_toxins,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,alexandrium_affine,DINO_TAXON,semantic_hypothesis,33.07973554263916,4.0,4,2,0.9684391998910081,0.11428571428571428,198,33,6,alexandrium; light; dinoflagellate; nutrient,DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxtb,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,33.065266800518756,3.0,3,3,0.6993000669260464,0.16666666666666666,68,17,4,paralytic_shellfish_poisoning; bloom; dinoflagellates,TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
